"listing_value","tweets_Name","tweets_Date","tweets_Text","tweets_Retweets","tweets_Likes","tweets_Replies","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"","CNN Breaking News","Jan 31, 2011","VP Omar Suleiman under way, Suleiman's office said http://on.cnn.com/ggmgLb","54","10","","","","","1"
"","CNN Breaking News","Jan 31, 2011","reform bill http://on.cnn.com/dYXMpz","182","24","","","","","1"
"","CNN Breaking News","Jan 31, 2011","Oklahoma Gov. Fallin declares state of emergency in advance of winter storm. http://on.cnn.com/dFVvDP","113","10","","","","","1"
"","CNN Breaking News","Jan 31, 2011","should hold ""free and fair elections"" in September, White House spokesman says. http://on.cnn.com/hKqqNJ","96","15","","","","","1"
"","CNN Breaking News","Jan 31, 2011","on Monday, 500 more set to go, State Dept. says. http://on.cnn.com/hKqqNJ","158","11","","","","","1"
"","CNN Breaking News","Jan 31, 2011","army will not use violence against the people, spokesman says on state TV. http://on.cnn.com/hKqqNJ","133","11","","","","","1"
"","CNN Breaking News","Jan 31, 2011",", sources tell CNN. http://on.cnn.com/hKqqNJ","171","17","","","","","1"
"","CNN Breaking News","Jan 31, 2011","call for mass anti-government protests on Saturday. http://on.cnn.com/ePgG8y","212","21","","","","","1"
"","CNN Breaking News","Jan 31, 2011","Reward offered for information in beating death of former Pentagon official. http://on.cnn.com/eEz7fg","27","10","","","","","1"
"","CNN Breaking News","Jan 31, 2011","army protecting archaeological sites, monuments and museums. http://on.cnn.com/eZOuHF","195","16","","","","","1"
"","CNN Breaking News","Jan 31, 2011","New federal dietary guidelines target salt, saturated fats. http://on.cnn.com/g9Cwf8","95","20","","","","","1"
"","CNN Breaking News","Jan 31, 2011","EgyptAir cancels flights from 5 pm Cairo time Tuesday to 10 am Cairo time Wednesday, state TV reports. http://on.cnn.com/hKqqNJ","83","6","","","","","1"
"","CNN Breaking News","Jan 31, 2011","President Mubarak swears in new Cabinet members. http://on.cnn.com/hKqqNJ","94","6","","","","","1"
"","CNN Breaking News","Jan 31, 2011",". http://on.cnn.com/e6XBUD","103","6","","","","","1"
"","CNN Breaking News","Jan 31, 2011",", state-run Nile TV reports. http://on.cnn.com/eJR2rB","100","7","","","","","1"
"","CNN Breaking News","Jan 31, 2011","amid hovering choppers http://on.cnn.com/e25Lnv","60","5","","","","","1"
"","CNN Breaking News","Jan 31, 2011","President Mubarak to new PM: Engage with all political parties http://on.cnn.com/fIbHe8","100","12","","","","","1"
"","CNN Breaking News","Jan 31, 2011","police: Precinct shooter kidnapped, sexually assaulted teen before shooting http://on.cnn.com/eFFP0i","64","13","","","","","1"
"","CNN Breaking News","Jan 31, 2011","prison strangled http://on.cnn.com/eXqeZv","126","15","","","","","1"
"","CNN Breaking News","Jan 31, 2011",", state-run Nile TV reports. http://on.cnn.com/eJR2rB","100","7","","","","","1"
"","CNN Breaking News","Jan 31, 2011","amid hovering choppers http://on.cnn.com/e25Lnv","60","5","","","","","1"
"","CNN Breaking News","Jan 31, 2011","President Mubarak to new PM: Engage with all political parties http://on.cnn.com/fIbHe8","100","12","","","","","1"
"","CNN Breaking News","Jan 31, 2011","police: Precinct shooter kidnapped, sexually assaulted teen before shooting http://on.cnn.com/eFFP0i","64","13","","","","","1"
"","CNN Breaking News","Jan 31, 2011","prison strangled http://on.cnn.com/eXqeZv","126","15","","","","","1"
"","CNN Breaking News","Jan 30, 2011","? How to get help http://on.cnn.com/eJR2rB","235","23","","","","","1"
"","CNN Breaking News","Jan 30, 2011","http://on.cnn.com/ew6fT5","146","8","","","","","1"
"","CNN Breaking News","Jan 30, 2011","opposition leader Mohamed ElBaradei arrives in Cairo's Tahrir Square to address protesters. http://on.cnn.com/eJR2rB","167","14","","","","","1"
"","CNN Breaking News","Jan 30, 2011",". Number of escapees unclear, but more than 3,000 arrested. http://on.cnn.com/eJR2rB","292","19","","","","","1"
"","CNN Breaking News","Jan 30, 2011","troops fire warning shots into air in Cairo's Tahrir Square as demonstrators defy curfew. http://on.cnn.com/eJR2rB","251","18","","","","","1"
"","CNN Breaking News","Jan 30, 2011","Fighter planes fly low over crowds in Cairo's Tahrir Square, 10 minutes before state-imposed curfew. http://on.cnn.com/eJR2rB","217","13","","","","","1"
"","CNN Breaking News","Jan 30, 2011","opposition leader ElBaradei calls for Mubarak to ""leave today and save the country."" http://on.cnn.com/eJR2rB","264","30","","","","","1"
"","CNN Breaking News","Jan 30, 2011",". Flights to depart on Monday. http://on.cnn.com/eJR2rB","196","19","","","","","1"
"","CNN Breaking News","Jan 30, 2011","-Jazeera channel in Egypt, withdraws media license to operate in country. http://on.cnn.com/eJR2rB","532","49","","","","","1"
"","CNN Breaking News","Jan 30, 2011","10 dead, 43 hurt when passenger, freight trains collide in Germany http://on.cnn.com/h5FIPf","148","17","","","","","1"
"","CNN Breaking News","Jan 30, 2011",", Nile TV reports http://on.cnn.com/gMUgpv","277","13","","","","","1"
"","CNN Breaking News","Jan 29, 2011",", Reuters reports http://on.cnn.com/gMUgpv","282","13","","","","","1"
"","CNN Breaking News","Jan 29, 2011","Citizens standing arm in arm alongside tanks to protect Egyptian Museum http://on.cnn.com/gMUgpv","720","65","","","","","1"
"","CNN Breaking News","Jan 29, 2011","http://on.cnn.com/gMUgpv","109","16","","","","","1"
"","CNN Breaking News","Jan 29, 2011","residents arming with knives, clubs, utensils to fend off looters http://on.cnn.com/dKSDds","212","19","","","","","1"
"","CNN Breaking News","Jan 29, 2011",", hospital authorities tell CNN. http://on.cnn.com/gMUgpv","271","13","","","","","1"
"","CNN Breaking News","Jan 29, 2011",", senior military official says. http://on.cnn.com/gMUgpv","84","11","","","","","1"
"","CNN Breaking News","Jan 29, 2011","Cabinet, appointed to form new government, state TV reports. http://on.cnn.com/gMUgpv","115","10","","","","","1"
"","CNN Breaking News","Jan 29, 2011","Interior Ministry, doctor says. http://on.cnn.com/gMUgpv","122","8","","","","","1"
"","CNN Breaking News","Jan 29, 2011","Egypt's former head of intelligence appointed presidential deputy for Mubarak, state TV reports. http://on.cnn.com/gMUgpv","85","11","","","","","1"
"","CNN Breaking News","Jan 29, 2011","Security forces fire at demonstrators near Egypt's Interior Ministry in Cairo. At least one wounded. http://on.cnn.com/gMUgpv","130","11","","","","","1"
"","CNN Breaking News","Jan 29, 2011","unrest, including 10 members of security forces, state-run TV reports. http://on.cnn.com/gMUgpv","298","16","","","","","1"
"","CNN Breaking News","Jan 29, 2011","as infiltrators seeking to destabilize country. http://on.cnn.com/gMUgpv","159","18","","","","","1"
"","CNN Breaking News","Jan 29, 2011","banks and its stock market will be closed Sunday, state TV reports. http://on.cnn.com/ihPlpw","81","10","","","","","1"
"","CNN Breaking News","Jan 29, 2011","'s Cabinet resign amid protests, according to state-run Nile TV. http://on.cnn.com/gMUgpv","142","20","","","","","1"
"","CNN Breaking News","Jan 29, 2011","'s Tahrir Square. http://on.cnn.com/gUR2wL","181","14","","","","","1"
"","CNN Breaking News","Jan 29, 2011","Police: Car pulled from canal -- but boy, 4, alleged abductor not in it http://on.cnn.com/eiDmPD","45","14","","","","","1"
"","CNN Breaking News","Jan 29, 2011","Lawmaker seeks to restore Col. Reb mascot, playing of ""Dixie"" at Ole Miss http://on.cnn.com/dZoJEj","100","15","","","","","1"
"","CNN Breaking News","Jan 29, 2011","Obama says he has told Mubarak he must deliver on his promises http://on.cnn.com/htujqR","100","20","","","","","1"
"","CNN Breaking News","Jan 29, 2011","Protests mean no possibility Gamal Mubarak will succeed father, experts say http://on.cnn.com/hWWaK5","88","9","","","","","1"
"","CNN Breaking News","Jan 29, 2011","Police in California find car linked to 4-year-old's kidnapping in canal http://on.cnn.com/eiDmPD","54","7","","","","","1"
"","CNN Breaking News","Jan 29, 2011","Tear gas canisters used against protesters in Egypt, Tunisia made in U.S. http://on.cnn.com/fMxcCV","179","16","","","","","1"
"","CNN Breaking News","Jan 28, 2011","Mubarak reaction ""highly disappointing,"" senior administration official says http://on.cnn.com/htujqR","118","18","","","","","1"
"","CNN Breaking News","Jan 28, 2011","Obama calls on Egytptian authorities to refrain from violence against protesters http://on.cnn.com/gwaM8x","115","13","","","","","1"
"","CNN Breaking News","Jan 28, 2011","Obama to address nation concerning Egypt unrest. Watch Live http://on.cnn.com/gwaM8x","142","12","","","","","1"
"","CNN Breaking News","Jan 28, 2011","""Two and a Half Men"" on ""hiatus"" as Sheen enters rehab, his rep says http://on.cnn.com/f94WYF","182","16","","","","","1"
"","CNN Breaking News","Jan 28, 2011","In address to nation, Egypt President Mubarak gives no indication he will step down http://on.cnn.com/h5sLRz","209","17","","","","","1"
"","CNN Breaking News","Jan 28, 2011","Mubarak tells nation he has asked government to resign http://on.cnn.com/h5sLRz","219","16","1","","","","1"
"","CNN Breaking News","Jan 28, 2011","Mubarak: ""I am absolutely on the side of freedom"" http://on.cnn.com/h5sLRz","83","10","","","","","1"
"","CNN Breaking News","Jan 28, 2011","Egyptian President Mubarak addresseses nation. Watch Live http://on.cnn.com/gnljhT","90","7","","","","","1"
"","CNN Breaking News","Jan 28, 2011","Obama to address nation concerning Egypt unrest. Watch Live http://on.cnn.com/gwaM8x","142","12","","","","","1"
"","CNN Breaking News","Jan 28, 2011","""Two and a Half Men"" on ""hiatus"" as Sheen enters rehab, his rep says http://on.cnn.com/f94WYF","182","16","","","","","1"
"","CNN Breaking News","Jan 28, 2011","In address to nation, Egypt President Mubarak gives no indication he will step down http://on.cnn.com/h5sLRz","209","17","","","","","1"
"","CNN Breaking News","Jan 28, 2011","Mubarak tells nation he has asked government to resign http://on.cnn.com/h5sLRz","219","16","1","","","","1"
"","CNN Breaking News","Jan 28, 2011","Mubarak: ""I am absolutely on the side of freedom"" http://on.cnn.com/h5sLRz","83","10","","","","","1"
"","CNN Breaking News","Jan 28, 2011","Egyptian President Mubarak addresseses nation. Watch Live http://on.cnn.com/gnljhT","90","7","","","","","1"
"","CNN Breaking News","Jan 28, 2011","Egyptian President Mubarak will address nation soon, state-run media reports http://on.cnn.com/h5sLRz","137","13","","","","","1"
"","CNN Breaking News","Jan 28, 2011","Crude oil prices spike on Egypt concerns http://on.cnn.com/i5FuQf","121","10","","","","","1"
"","CNN Breaking News","Jan 28, 2011","Coroner: Ex-Pentagon official Wheeler died from blunt force trauma after assault http://on.cnn.com/hMw7wS","36","10","","","","","1"
"","CNN Breaking News","Jan 28, 2011","U.S. will review aid to Egypt, White House Press Secretary Robert Gibbs says http://on.cnn.com/h5sLRz","60","8","","","","","1"
"","CNN Breaking News","Jan 28, 2011","""Jihad Jane,"" to plead guilty to terrorism-related charges, her lawyer says http://on.cnn.com/gSVCAE","25","4","","","","","1"
"","CNN Breaking News","Jan 28, 2011","Egyptian military officials leave Pentagon talks, head home, U.S. official says http://on.cnn.com/h5sLRz","86","11","","","","","1"
"","CNN Breaking News","Jan 28, 2011","White House: Legitimate grievances must be addressed by Egypt govt. ""immediately"" http://on.cnn.com/h5sLRz","69","10","","","","","1"
"","CNN Breaking News","Jan 28, 2011","Cairo headquarters of Egypt's ruling National Democratic Party in flames http://on.cnn.com/h5sLRz","248","18","","","","","1"
"","CNN Breaking News","Jan 28, 2011","ruling party headquarters burned and ransacked, Nile TV reports. http://on.cnn.com/fjkQqv","250","11","","","","","1"
"","CNN Breaking News","Jan 28, 2011","ruling party headquarters burned and ransacked, Nile TV reports. http://on.cnn.com/fjkQqv","89","10","","","","","1"
"","CNN Breaking News","Jan 28, 2011",". http://on.cnn.com/fjkQqv","138","7","","","","","1"
"","CNN Breaking News","Jan 28, 2011",". http://on.cnn.com/fjkQqv","60","4","","","","","1"
"","CNN Breaking News","Jan 28, 2011",". http://on.cnn.com/fjkQqv","306","6","","","","","1"
"","CNN Breaking News","Jan 28, 2011",". http://on.cnn.com/dRFFJi","99","8","","","","","1"
"","CNN Breaking News","Jan 28, 2011","chant, ""The people and the army, we are one."" http://on.cnn.com/fjkQqv","215","11","","","","","1"
"","CNN Breaking News","Jan 28, 2011",", embracing military presence, CNN's Nic Robertson reports. http://on.cnn.com/fjkQqv","101","6","","","","","1"
"","CNN Breaking News","Jan 28, 2011","protesters attack police station near state Information Ministry, CNN's Ben Wedeman reports. http://on.cnn.com/fjkQqv","131","9","","","","","1"
"","CNN Breaking News","Jan 28, 2011","government to open up communication channels it has cut. http://on.cnn.com/fjkQqv","93","11","","","","","1"
"","CNN Breaking News","Jan 28, 2011","government. http://on.cnn.com/fjkQqv","113","9","","","","","1"
"","CNN Breaking News","Jan 28, 2011",", chants support for army, CNN's Ben Wedeman reports. http://on.cnn.com/fjkQqv","81","5","","","","","1"
"","CNN Breaking News","Jan 28, 2011","ruling party HQ, state-run TV reports. http://on.cnn.com/fjkQqv","85","7","","","","","1"
"","CNN Breaking News","Jan 28, 2011","streets, set fires after curfew. http://on.cnn.com/fjkQqv","130","9","","","","","1"
"","CNN Breaking News","Jan 28, 2011","President Hosni Mubarak to make statement soon. http://on.cnn.com/fjkQqv","205","11","","","","","1"
"","CNN Breaking News","Jan 28, 2011","state TV reports. http://on.cnn.com/fjkQqv","170","10","","","","","1"
"","CNN Breaking News","Jan 28, 2011","hotel window. http://on.cnn.com/fLwDOh","64","12","","","","","1"
"","CNN Breaking News","Jan 28, 2011","placed under house arrest. http://on.cnn.com/fjkQqv","158","5","","","","","1"
"","CNN Breaking News","Jan 28, 2011","government. http://on.cnn.com/fjkQqv","91","4","","","","","1"
"","CNN Breaking News","Jan 28, 2011","CNN's Ben Wedeman reports seeing Egyptian Army vehicle, soldiers on streets of Cairo. http://on.cnn.com/fjkQqv","102","15","","","","","1"
"","CNN Breaking News","Jan 28, 2011",", with gunfire heard, CNN's Nic Robertson reports. http://on.cnn.com/fjkQqv","142","6","","","","","1"
"","CNN Breaking News","Jan 28, 2011",", with gunfire heard, CNN's Nic Robertson reports. http://on.cnn.com/fjkQqv","74","8","","","","","1"
"","CNN Breaking News","Jan 28, 2011","mosque, security source says. http://on.cnn.com/hnNXTA","84","13","","","","","1"
"","CNN Breaking News","Jan 28, 2011",". http://on.cnn.com/hnNXTA","125","12","","","","","1"
"","CNN Breaking News","Jan 28, 2011","discharged from hospital after treatment for respiratory infection. http://on.cnn.com/g9MAXR","278","15","1","","","","1"
"","CNN Breaking News","Jan 28, 2011","as protests loom http://on.cnn.com/hnNXTA","65","7","","","","","1"
"","CNN Breaking News","Jan 28, 2011","government http://on.cnn.com/fJsXGo","101","18","","","","","1"
"","CNN Breaking News","Jan 28, 2011","Hernia pain sent actor Charlie Sheen to hospital, spokesman says http://on.cnn.com/h5bum4","95","12","","","","","1"
"","CNN Breaking News","Jan 27, 2011","Rahm Emanuel eligible to run for Chicago mayor, Illinois Supreme Court rules http://on.cnn.com/fq8bir","332","18","","","","","1"
"","CNN Breaking News","Jan 27, 2011","VP Joe Biden's spokesman Jay Carney named White House press secretary http://on.cnn.com/eHMpMj","64","6","","","","","1"
